response_id,vignette_id,unit,title,setting,condition,block,model,A_accuracy,A_adaptation,A_actionable,A_cultural,B_accuracy,B_adaptation,B_actionable,B_cultural,C_accuracy,C_adaptation,C_actionable,C_cultural,final_accuracy,final_adaptation,final_actionable,final_cultural,final_total,needs_adjudication,total_diff,A_notes,B_notes,C_notes,adjudication_notes
R0772,O04,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0773,M11,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0774,M14,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0775,O04,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0776,O13,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0777,P07,,,A,1,3,LLaMA-3-70B,1.0,2.0,1.0,0.0,,,,,1.0,2.0,2.0,0.0,1.0,2.0,1.5,0.0,4.5,False,1.0,,,"o = no mention of immediate relievers like knee chest position, no lookout for polycythemia",
R0778,S07,,,C,1,3,Claude-Sonnet,1.0,2.0,2.0,0.0,,,,,2.0,2.0,0.0,0.0,1.5,2.0,1.0,0.0,4.5,False,1.0,,,"c = no facility for some tests, no oxygen, ",
R0779,M14,,,C,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0780,P10,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0781,P02,,,A,1,3,LLaMA-3-70B,1.0,1.0,2.0,0.0,,,,,2.0,1.0,2.0,0.0,1.5,1.0,2.0,0.0,4.5,False,1.0,,,c = which referral again ,
R0782,M16,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0783,M18,,,A,2,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0784,M21,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0785,M11,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0786,M09,,,B,1,3,GPT-4o-mini,2.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,False,0.0,,,"c = isolation centre, ribavirin may not be available ",
R0787,M18,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0788,M06,,,A,1,3,Gemini-Flash,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,False,0.0,,,,
R0789,M04,,,C,1,3,Gemini-Flash,2.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,False,0.0,,,c = oxygen may not be available ,
R0790,S07,,,C,1,3,LLaMA-3-70B,1.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,1.5,1.0,1.0,0.0,3.5,False,1.0,,,"c = no facility for blood culture, thoracentesis, no oxygen",
R0791,M14,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0792,S03,,,A,2,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,False,0.0,,,,
R0793,O05,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0794,P09,,,C,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0795,M19,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0796,O11,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0797,M11,,,C,2,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0798,M10,,,C,1,3,Gemini-Flash,1.0,1.0,1.0,0.0,,,,,1.0,2.0,1.0,0.0,1.0,1.5,1.0,0.0,3.5,False,1.0,,,c = no facility for oxygen. o = no mention of antibiotics ,
R0799,P09,,,A,1,3,LLaMA-3-70B,1.0,1.0,2.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.5,0.0,3.5,False,1.0,"O - vagues about drugs route and dose , monitor resolving urine color with urine rack",,"c = didn't give specifics about drug dose, was still mentioning referral",
R0800,P07,,,C,1,3,Claude-Sonnet,1.0,1.0,1.0,0.0,,,,,2.0,1.0,0.0,1.0,1.5,1.0,0.5,0.5,3.5,False,1.0,"C - no o2 in phc
O - mentions refer to TH but no localisation",,"c = no facility for cardiac care, no oxygen, no specialist training ",
R0801,P13,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0802,O07,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0803,M01,,,B,1,3,Claude-Sonnet,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,4.5,False,1.0,"C - pcm , penta preferred in my centre",,"c = still needs referral to hematologist, hydroxyurea commencement should be by them",
R0804,O05,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0805,P11,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0806,M23,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0807,S04,,,A,1,3,Claude-Sonnet,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0808,M10,,,A,2,3,Claude-Sonnet,1.0,2.0,1.0,1.0,,,,,2.0,2.0,0.0,1.0,1.5,2.0,0.5,1.0,5.0,False,0.0,,,c = must dilute D50,
R0809,P09,,,C,2,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0810,M19,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0811,S04,,,C,1,3,GPT-4o-mini,1.0,0.0,1.0,1.0,,,,,2.0,1.0,0.0,1.0,1.5,0.5,0.5,1.0,3.5,False,1.0,,,c = no facility for these interventions ,
R0812,M04,,,B,1,3,Gemini-Flash,2.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,5.5,False,1.0,,,c = general surgery consultation might not be available in some centres,
R0813,O01,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0814,P03,,,A,1,3,Claude-Sonnet,1.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,0.0,1.5,2.0,2.0,0.5,6.0,False,0.0,"O - no gent, no phenobarb,",,,
R0815,P11,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0816,P12,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0817,P13,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0818,P10,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0819,M06,,,A,1,3,GPT-4o-mini,1.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,1.5,2.0,2.0,1.0,6.5,False,1.0,,,,
R0820,M04,,,A,1,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,False,0.0,,,,
R0821,P04,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0822,O04,,,C,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0823,O07,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0824,M14,,,C,2,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0825,O06,,,C,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0826,S06,,,B,1,3,LLaMA-3-70B,2.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,False,0.0,O - epinephrine more available,,c = there might not be expertise for the procedure,
R0827,S04,,,B,1,3,Gemini-Flash,2.0,0.0,1.0,0.0,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,2.5,False,1.0,,,"c = no FAST, no insertion of thoracostomy tube, no facility or expertise for urgent thoracotomy",
R0828,O04,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0829,M12,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0830,S03,,,A,2,3,LLaMA-3-70B,1.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,1.5,2.0,2.0,1.0,6.5,False,1.0,O - high flow oxygen,,,
R0831,M18,,,A,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0832,O08,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0833,M06,,,C,1,3,GPT-4o-mini,1.0,1.0,1.0,1.0,,,,,2.0,1.0,0.0,1.0,1.5,1.0,0.5,1.0,4.0,False,0.0,,,"c = no oxygen,  no facility for some of the tests",
R0834,P13,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0835,P12,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0836,M07,,,C,1,3,LLaMA-3-70B,1.0,0.0,1.0,1.0,,,,,2.0,0.0,1.0,1.0,1.5,0.0,1.0,1.0,3.5,False,1.0,O - what if not able to swallow,,c = no expertise to be adjusting insulin regimen and to continue follow up,
R0837,O13,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0838,P12,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0839,M11,,,A,2,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0840,M10,,,B,1,3,Gemini-Flash,2.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,False,0.0,,,"c = no icu, no urgent brain ct ",
R0841,M06,,,A,1,3,LLaMA-3-70B,2.0,1.0,2.0,1.0,,,,,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.5,5.5,False,1.0,,,c = which respiratory specialist again,
R0842,M19,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0843,M16,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0844,M10,,,A,2,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0845,P11,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0846,P01,,,C,1,3,LLaMA-3-70B,1.0,2.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,False,0.0,O - the child is showing features of shock already and you don't want to do EUCr at least?,,"c = severe dehydration,  needs iv fluids",
R0847,M09,,,C,1,3,GPT-4o-mini,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,4.5,False,1.0,,,c = there might not be PPE. facility for isolation,
R0848,M06,,,A,1,3,Claude-Sonnet,1.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,1.5,2.0,2.0,0.0,5.5,False,1.0,,,,
R0849,P03,,,C,1,3,GPT-4o-mini,1.0,1.0,1.0,1.0,,,,,2.0,1.0,0.0,1.0,1.5,1.0,0.5,1.0,4.0,False,0.0,"O - O - does not mention ampi and gent as the combination of choice, no phenobarb prophylaxis

C - how to confirm as meningitis in phc with no lab",,c = no facility for lumbar puncture,
R0850,M05,,,C,1,3,Gemini-Flash,2.0,2.0,1.0,0.0,,,,,2.0,2.0,0.0,1.0,2.0,2.0,0.5,0.5,5.0,False,0.0,,,c = no oxygen,
R0851,O04,,,C,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0852,M15,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0853,O13,,,C,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0854,O06,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0855,O01,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0856,S01,,,A,2,3,GPT-4o-mini,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0857,M14,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0858,P12,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0859,P08,,,C,1,3,LLaMA-3-70B,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,0.0,"O - does not consider furosemide, misses hf, ensuring adequate hydration and nutrition in this breathless, heart faiure patient",,"c = no facility for oxygen or blood culture,  missed HF and gave ivf",
R0860,P02,,,A,1,3,GPT-4o-mini,1.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,1.5,2.0,2.0,1.0,6.5,False,1.0,,,,
R0861,M01,,,B,1,3,LLaMA-3-70B,1.0,1.0,1.0,0.0,,,,,1.0,2.0,1.0,0.0,1.0,1.5,1.0,0.0,3.5,False,1.0,O - would benefit from IV fluid,,"c = can't commence hydroxyurea at this level, patient needs ivf",
R0862,P14,,,B,1,3,Claude-Sonnet,2.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,1.5,1.5,1.0,6.0,False,0.0,,,"c= needs to transfer care to THC to see specialist, not only if condition worsens",
R0863,M02,,,A,1,3,LLaMA-3-70B,1.0,1.0,2.0,1.0,,,,,2.0,1.0,2.0,1.0,1.5,1.0,2.0,1.0,5.5,False,1.0,C - there will be a consultant in a TH,,,
R0864,P05,,,C,1,3,Claude-Sonnet,2.0,0.0,0.0,1.0,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,False,0.0,,,"c = no facility for care of neonatal tetanus, can't get scarp vein. immediate referral",
R0865,O02,,,C,2,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0866,P01,,,C,1,3,Claude-Sonnet,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,False,0.0,O - no setting C - no oxygen ,,"c = no oxygen, no fancy investigation, might not need Ceftriaxone ",
R0867,M05,,,B,1,3,Gemini-Flash,2.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,1.0,1.5,1.5,1.5,1.0,5.5,False,1.0,,,c = will still need to see a pulmonologist at discharge,
R0868,P08,,,C,2,3,GPT-4o-mini,0.0,1.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,0.0,"C - gives fluid in hf
O - suggests possible referral to higher facility but no self state identification",,"c = no nebulizer, no oxygen, giving ivf would kill the patient ",
R0869,S07,,,A,1,3,Claude-Sonnet,1.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,1.5,2.0,2.0,0.0,5.5,False,1.0,C - no need for 2 large bore cannula,,,
R0870,M07,,,C,1,3,Gemini-Flash,1.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,False,0.0,,,o = did not mention followup with endocrinologist to review insulin,
R0871,P11,,,C,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0872,O09,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0873,M05,,,C,2,3,Claude-Sonnet,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.5,6.5,False,1.0,,,,
R0874,M11,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0875,M20,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0876,P08,,,A,1,3,Claude-Sonnet,2.0,1.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.5,1.5,2.0,0.0,5.0,False,0.0,"adaptation O - admits peds consultant available but no other indicators, could also be general",,"c = why dioxin, why not plain old Furosemide ",
R0877,M14,,,A,2,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0878,S03,,,A,1,3,LLaMA-3-70B,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0879,S07,,,B,1,3,GPT-4o-mini,2.0,0.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,0.5,1.0,0.0,3.5,False,1.0,,,c = cannot do chest tube insertion or surgical intervention at this level,
R0880,P06,,,C,1,3,Claude-Sonnet,2.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,1.5,1.5,1.0,6.0,False,0.0,C - no oxygen in PHC,,c = no high flow oxygen ,
